model_id,dimension,item_id,prompt_id,run_id,0.0,0.5,1.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1060,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1061,1,1,25.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1061,1,2,25.0,0.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1061,1,3,25.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1062,1,1,0.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1062,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1062,1,3,0.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1064,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1064,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1064,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1065,1,1,0.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1065,1,2,0.0,0.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1065,1,3,0.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1066,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1066,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1066,1,3,25.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1070,1,1,25.0,25.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1070,1,2,25.0,50.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1070,1,3,25.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1071,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1071,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1071,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1075,1,1,75.0,75.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1075,1,2,75.0,75.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1075,1,3,75.0,75.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1076,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1076,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1076,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1077,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1077,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1077,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1078,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1078,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1078,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1079,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1079,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1079,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1080,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1080,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1080,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1082,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1082,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1082,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1083,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1083,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1083,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1084,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1084,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1084,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1085,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1085,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1085,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1086,1,1,25.0,50.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1086,1,2,25.0,50.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1086,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1087,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1087,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1087,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1088,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1088,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1088,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1089,1,1,100.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1089,1,2,100.0,100.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1089,1,3,100.0,50.0,100.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1091,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1091,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1091,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1092,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1092,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1092,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1094,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1094,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1094,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1096,1,1,25.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1096,1,2,25.0,25.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1096,1,3,25.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1098,1,1,0.0,0.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1098,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1098,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1099,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1099,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1099,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1100,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1100,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1100,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1101,1,1,50.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1101,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1101,1,3,50.0,50.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1102,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1102,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1102,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1103,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1103,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1103,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1106,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1106,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1106,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1107,1,1,0.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1107,1,2,0.0,0.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1107,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1109,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1109,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1109,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1110,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1110,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1110,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1112,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1112,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1112,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1113,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1113,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1113,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1115,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1115,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1115,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1117,1,1,25.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1117,1,2,25.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1117,1,3,25.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1119,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1119,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1119,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1120,1,1,25.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1120,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1120,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1121,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1121,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1121,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1125,1,1,75.0,75.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1125,1,2,75.0,50.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1125,1,3,75.0,75.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1126,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1126,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1126,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1128,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1128,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1128,1,3,25.0,25.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1129,1,1,75.0,75.0,100.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1129,1,2,75.0,75.0,100.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1129,1,3,75.0,75.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1136,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1136,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1136,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1137,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1137,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1137,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1139,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1139,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1139,1,3,25.0,0.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1141,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1141,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1141,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1143,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1143,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1143,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1146,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1146,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1146,1,3,25.0,50.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1148,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1148,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1148,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1151,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1151,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1151,1,3,25.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1152,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1152,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1152,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1153,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1153,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1153,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1154,1,1,25.0,25.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1154,1,2,25.0,25.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1154,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1155,1,1,75.0,75.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1155,1,2,75.0,75.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1155,1,3,75.0,75.0,75.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1156,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1156,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1156,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1158,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1158,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1158,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1159,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1159,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1159,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1160,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1160,1,2,50.0,50.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1160,1,3,50.0,25.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1164,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1164,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1164,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1166,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1166,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1166,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1168,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1168,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1168,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1172,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1172,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1172,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1173,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1173,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1173,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1179,1,1,25.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1179,1,2,25.0,0.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1179,1,3,25.0,0.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1180,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1180,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1180,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1181,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1181,1,2,25.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1181,1,3,25.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1187,1,1,25.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1187,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1187,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1189,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1189,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1189,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1194,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1194,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1194,1,3,0.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1218,1,1,100.0,100.0,100.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1218,1,2,100.0,100.0,100.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1218,1,3,100.0,100.0,100.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1239,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1239,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1239,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1240,1,1,25.0,100.0,100.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1240,1,2,25.0,25.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,1240,1,3,25.0,100.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,975,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,975,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,975,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,976,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,976,1,2,0.0,0.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,976,1,3,0.0,0.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,977,1,1,0.0,25.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,977,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,977,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,978,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,978,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,978,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,979,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,979,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,979,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,980,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,980,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,980,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,981,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,981,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,981,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,982,1,1,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,982,1,2,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,982,1,3,50.0,50.0,50.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,983,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,983,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,983,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,984,1,1,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,984,1,2,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,984,1,3,25.0,25.0,25.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,985,1,1,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,985,1,2,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,985,1,3,0.0,0.0,0.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,987,1,1,100.0,100.0,100.0
mistralai_Mistral-7B-Instruct-v0.3,Long_Term_Orientation,987,1,2,100.0,100.0,100.0
