model_id,size,params_log,country_ref,dimension,item_id,score_raw,scale_min,scale_max,run_id,prompt_id,time_stamp
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,539,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,540,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,541,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,543,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,545,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,546,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,550,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,551,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,552,4,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,553,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,554,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,555,4,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,557,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,558,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,560,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,561,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,563,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,564,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,565,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,566,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,567,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,568,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,569,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,570,4,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,571,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,572,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,573,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,574,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,575,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,576,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,578,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,579,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,581,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,582,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,584,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,585,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,589,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,590,4,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,591,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,592,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,594,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,596,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,597,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,599,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,601,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,602,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,605,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,608,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,609,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,611,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,612,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,614,4,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,618,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,619,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,620,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,621,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,622,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,623,4,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,624,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,627,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,630,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,636,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,637,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,639,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,641,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,642,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,643,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,644,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,646,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,647,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,649,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,650,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,653,5,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,655,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,656,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,658,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,661,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,664,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,665,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,666,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,667,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,668,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,670,4,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,674,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,675,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,678,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,679,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,686,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,687,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,693,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,694,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,695,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,696,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,697,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,703,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,705,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Indulgence,706,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,975,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,976,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,977,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,978,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,979,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,980,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,981,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,982,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,983,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,984,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,985,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,987,5,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,989,4,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,990,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,991,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,992,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,994,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,995,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,996,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,997,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,998,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1000,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1001,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1002,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1003,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1004,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1005,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1006,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1007,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1008,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1009,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1010,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1011,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1013,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1015,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1016,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1017,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1019,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1020,5,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1021,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1024,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1025,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1026,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1027,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1031,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1032,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1033,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1035,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1036,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1039,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1040,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1041,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1042,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1043,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1048,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1049,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1050,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1052,5,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1053,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1054,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1055,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1056,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1057,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1059,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1060,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1061,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1062,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1064,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1065,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1066,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1070,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1071,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1075,4,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1076,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1077,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1078,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1079,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1080,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1082,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1083,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1084,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1085,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1086,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1087,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1088,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1089,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1091,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1092,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1094,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1096,3,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1098,1,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1099,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1100,2,1,5,2,1,2025-10-28T10:33:49
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014257,Europe-France,Long_Term_Orientation,1101,3,1,5,2,1,2025-10-28T10:33:49
